"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53222,100.9,"ER visits/ 10,000 population under 18 years",86.2,115.6,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,66.0,"ER visits/ 10,000 population under 18 years",55.0,77.0,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,51.2,"ER visits/ 10,000 population under 18 years",41.6,60.8,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,57.7,"ER visits/ 10,000 population under 18 years",47.6,67.8,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,76.8,"ER visits/ 10,000 population under 18 years",65.3,88.3,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,123.6,"ER visits/ 10,000 population under 18 years",109.0,138.2,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,132.4,"ER visits/ 10,000 population under 18 years",117.3,147.5,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53223,134.8,"ER visits/ 10,000 population under 18 years",119.4,150.2,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,79.4,"ER visits/ 10,000 population under 18 years",67.2,91.6,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,63.5,"ER visits/ 10,000 population under 18 years",52.7,74.3,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,73.0,"ER visits/ 10,000 population under 18 years",61.5,84.5,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,90.5,"ER visits/ 10,000 population under 18 years",77.7,103.3,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,162.2,"ER visits/ 10,000 population under 18 years",145.2,179.2,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,170.2,"ER visits/ 10,000 population under 18 years",152.7,187.7,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53224,162.2,"ER visits/ 10,000 population under 18 years",144.9,179.5,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,112.7,"ER visits/ 10,000 population under 18 years",99.2,126.2,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,90.3,"ER visits/ 10,000 population under 18 years",78.3,102.3,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,83.4,"ER visits/ 10,000 population under 18 years",71.9,94.9,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,102.7,"ER visits/ 10,000 population under 18 years",90.1,115.3,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,165.4,"ER visits/ 10,000 population under 18 years",149.5,181.3,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,179.5,"ER visits/ 10,000 population under 18 years",163.0,196.0,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53225,174.1,"ER visits/ 10,000 population under 18 years",157.7,190.5,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,19.0,"ER visits/ 10,000 population under 18 years",11.4,26.6,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,16.4,"ER visits/ 10,000 population under 18 years",9.4,23.4,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,21.0,"ER visits/ 10,000 population under 18 years",13.1,28.9,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,27.1,"ER visits/ 10,000 population under 18 years",18.1,36.1,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,43.4,"ER visits/ 10,000 population under 18 years",32.0,54.8,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,50.6,"ER visits/ 10,000 population under 18 years",38.2,63.0,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53226,46.4,"ER visits/ 10,000 population under 18 years",34.5,58.3,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,32.3,"ER visits/ 10,000 population under 18 years",22.8,41.8,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,28.7,"ER visits/ 10,000 population under 18 years",19.8,37.6,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,27.6,"ER visits/ 10,000 population under 18 years",18.9,36.3,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,23.8,"ER visits/ 10,000 population under 18 years",15.8,31.8,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,42.3,"ER visits/ 10,000 population under 18 years",31.6,53.0,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,51.7,"ER visits/ 10,000 population under 18 years",39.9,63.5,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53227,64.6,"ER visits/ 10,000 population under 18 years",51.5,77.7,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53228,21.2,"ER visits/ 10,000 population under 18 years",11.4,31.0,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53228,27.9,"ER visits/ 10,000 population under 18 years",16.7,39.1,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Pediatric Asthma","This indicator shows the age-adjusted emergency room visit rate due to asthma per 10,000 population aged under 18 years. Asthma cases with a secondary diagnosis of cystic fibrosis or other respiratory anomalies are excluded.","Zip Code",53228,41.5,"ER visits/ 10,000 population under 18 years",28.0,55.0,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
